theta_hash,lam_settle,beta,gamma,th0,eta_w,del_w,th_write,rho_b,a_init,b0,th_act,t,determinism,completion,reinforcement,contradiction,forgetting,diff_integrity,all_pass,completion_recall,completion_contamination,failures
9e4ab54430490f96821074b9445253e44453cfc0b4efbd81921760fe4858ad8c,0.55,1,0.9,2,0.3,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.433333,0.966667,"completion:recall=0.4333, contamination=0.9667;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
8086f2d8c2564172ef872e96db63c3c0941c537d18fdedda16da79f7f19bc823,0.55,1,0.9,2,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.433333,0.966667,"completion:recall=0.4333, contamination=0.9667;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
096ef57ad0ea6ac14d2d1052f4fdbf8f6fc693030a204f2b79d1c90e43648eeb,0.55,1,1.2,0.5,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
a792c931328a266ac7f3e4f1b167738f28de2e41234610cf6a59c7c9a772fa49,0.55,1,1.2,0.5,0.05,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
10c8346eee529d1301dbd0caf3fe4af6bbd19e8bec13334bf9a77d20eafba657,0.55,1,1.2,0.5,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
2f201c81949858173a8a358c268772d61878128cb471c92d27ec941012bc51fc,0.55,1,1.2,0.5,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
885ba027b1e6d3d1f6ebd863152718b04e5b252b8f92d9fa6e21570b1cf9dcb2,0.55,1,1.2,0.5,0.15,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
1ef918dd360d9528fec739db0ab6390ed185a0eeda2dcd2c375d0c6266641453,0.55,1,1.2,0.5,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
b98408dc188560ef29112d1b2bc74354cbd2bf8eafb0a0e6e8a50993a999e476,0.55,1,1.2,0.5,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
98839494685ac571cd0f632091c79495b499bbdc99c96d143fa352ed70572bc8,0.55,1,1.2,0.5,0.3,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
493ca829f67048b4ff8a21c94752bb47f8906018216b69dba2e6752a4941557e,0.55,1,1.2,0.5,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
1c97dbaa15425a81c58a91ae6d87b0267a4bd2ccc76be7b7160065ba4f0830d0,0.55,1,1.2,1,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
7a329117ae57e66dd6fd6000d3009120326b3cec667324e35af39b3bc948e1a6,0.55,1,1.2,1,0.05,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
9a3a6175338e11c89557554ebb68365e308560df2ed545c9ba8df2e4b9b3a005,0.55,1,1.2,1,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
6bf9b04ae974b0ff1383463e555cc62c05e8d41318f337b5bfbe553d7ba5973e,0.55,1,1.2,1,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
56553e95578115646257e8ddd10d06d86f073844afebe9754e63a759275bc6eb,0.55,1,1.2,1,0.15,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
0b4923fcb97673b9fc12ecc3c06008e0d019e18cb2c4c325e4e1f0c70202ef44,0.55,1,1.2,1,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
c5376f422831cfc78bc735e0cb97e650059c9c397b99b76e16443a67160ce7e5,0.55,1,1.2,1,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
61eeecb8e42f96dcf30acea0c6ec0dd6699ded4988934a675332fbe94d17fcb6,0.55,1,1.2,1,0.3,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
6b2b8b8279bc894a91ddb42b5478005bc0a97001a6dbff09f7a42a8c000c6bbf,0.55,1,1.2,1,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
b004ed8b6a4b9ef0b0737a1ec7182b2e9b4f3c84352c131290ccc6975dc1c064,0.55,1,1.2,2,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
31cac455d72972945d25bf5f66c8eda67ba0cb8b24c651fec2c789dd24aaf4fe,0.55,1,1.2,2,0.05,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
cdfd0e8e794f080bd16a220b8a935b333b22a61ed8933ebb61ad269af7b45948,0.55,1,1.2,2,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
92bac11cbf1436592ce987a70ba49b0d15133d058ebd4ec98a1d0db019897106,0.55,1,1.2,2,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.266667,0.940000,"completion:recall=0.2667, contamination=0.9400;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
372be2cf72c7f4b183dd7566c6bdbadef73fd6f9ce43a331120f8228810416d8,0.55,1,1.2,2,0.15,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.166667,0.966667,"completion:recall=0.1667, contamination=0.9667;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
cb5b36e390345abd7b0d005af4e847dd77f317f5472c2dcfd87674b914e8aca4,0.55,1,1.2,2,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.177778,0.965385,"completion:recall=0.1778, contamination=0.9654;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
11eda72a15a8a879537168714e84fc8e025f4ff2327761465af94b6de1e28f20,0.55,1,1.2,2,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.433333,0.966667,"completion:recall=0.4333, contamination=0.9667;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
d560e9bdbf8613fe54e1fe899318e7a66f94e9fa6263afe7c47086ea4524ecc3,0.55,1,1.2,2,0.3,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.433333,0.966667,"completion:recall=0.4333, contamination=0.9667;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
13796182e6872c87eb6fc0c1c084797f01813d530e412b001d52051065031875,0.55,1,1.2,2,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.433333,0.966667,"completion:recall=0.4333, contamination=0.9667;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
2e781464e34225c1006693058b97d0d734a33cdf57819a4c32bdebf53080b7e0,0.55,1.4,0.6,0.5,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
1e85e7e58d0117f9cf5e674c13c6430d6843e96101e5502a81d3fcd744d38d9f,0.55,1.4,0.6,0.5,0.05,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
3cd00689eb4cab133f73624798e26285343246753babdaf05f56d127d19e6bfb,0.55,1.4,0.6,0.5,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
2618eb7efd744521a44db0988bc3f0e0b7f5c712db244d05dc8abb2be1d8af01,0.55,1.4,0.6,0.5,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
d2aebf5230f19e91ce9cd6d1ce1bc12b9c3c550201021e36fda6acc924625742,0.55,1.4,0.6,0.5,0.15,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
5e7f8ea0ec2e64feb5f67982084e9eacfa18b7b0685c5bfa25d7f9892f415034,0.55,1.4,0.6,0.5,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
7ca27547ad4227f4a53881a1fda9d76680530dd6d4810029d23b9a166dc65144,0.55,1.4,0.6,0.5,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
b2d5239c0465227cf0087502a0bfcfefcb136a57ccf45ab606f65bb8f42899b1,0.55,1.4,0.6,0.5,0.3,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
c9a488135d48f03a5de529e5b481322cccce4c05c2c00d9d86264053e8c3c5ae,0.55,1.4,0.6,0.5,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
be2222ad25afb5fd5421aa1f458f64f58963d624254085a691c974a1c54e2dfc,0.55,1.4,0.6,1,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
ab30862ebb79bcb7e9335f3dd5a63938d22214380ca6c5151deb68ffbdeba5a8,0.55,1.4,0.6,1,0.05,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
3fd664a8985f77845f9efd9022724f091679ef97ec636cd6716d17e134cb025b,0.55,1.4,0.6,1,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
01ac1cfc37918d17b94456c1fc67a547f4e64734e1f2f7fefb1cca7efd8eb66e,0.55,1.4,0.6,1,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
4e1aac7ff4504894d43c4b4ca04338b1344a84ddad231ed6b6f85c9a10432f64,0.55,1.4,0.6,1,0.15,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
da4d57f6bc0698258ca534eb063981e7cdfac4b150db97382bae4d88171c953c,0.55,1.4,0.6,1,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
ddc42feb16e6c01194d8833a33334be9d00ab8b003a0bed2c40354599f29c40c,0.55,1.4,0.6,1,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
0b93981e98690ec1f8c1a3b953379b0ea930e79092404b0ad2adf278e91139a3,0.55,1.4,0.6,1,0.3,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
30561bf14e30370515a2706fa130efb248ffe5e7c9437b8383f1a3eaedec4f1d,0.55,1.4,0.6,1,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
d94971b6e74d9374e9e868d3cde4980b240b59045374a745b38a55018d3eacc8,0.55,1.4,0.6,2,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667;contradiction:did not open on fourth alternating write"
f080db8a6d4bbfde7bac574f09cb0c462eb85bf2ef7d7c33c0f598c63891fcf1,0.55,1.4,0.6,2,0.05,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667;contradiction:did not open on fourth alternating write"
e4454488d84c2cb9fc4a36043bb363b55220276f14eb5f3e3d2a43888b045e9c,0.55,1.4,0.6,2,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667;contradiction:did not open on fourth alternating write"
d4b88de3477c87ffd430b5dd6363a8710b4b8c1e04a1e6d147333974a93f7ddc,0.55,1.4,0.6,2,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667;contradiction:did not open on fourth alternating write"
60d0a18e179e8189964f4bae1a91918914a0bbfbe04c0fde2b3fa1d28c25b70e,0.55,1.4,0.6,2,0.15,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667;contradiction:did not open on fourth alternating write"
2525624a565002bada6c052cec25b3765709a298ca9a1aa1629057d2743a1faf,0.55,1.4,0.6,2,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667;contradiction:did not open on fourth alternating write"
af34f1a5f09d0d9bc4da696609795c40328648599e8df5520876a705d1b9ef65,0.55,1.4,0.6,2,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667;contradiction:did not open on fourth alternating write"
3eebb240903b7a3842022c979a766c796976983f4f3b81379eefe30d0d10bc05,0.55,1.4,0.6,2,0.3,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667;contradiction:did not open on fourth alternating write"
78ec32ce5f434a5cd00a7eea2e91471200539b06df65bad8fd78684cbbc65cb0,0.55,1.4,0.6,2,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667;contradiction:did not open on fourth alternating write"
f9b81fc1b5ef1b54621df0af7d2b60d1ab649c1a049aa48aed747eb311744058,0.55,1.4,0.9,0.5,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
730de80478d7bd7aa70f5041d033140ae784a9c0e7a4aba3529c1d950d08ad9b,0.55,1.4,0.9,0.5,0.05,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
87fa7705297e9737c73e06a62cfe80008c725e167268fcc402bcb2767b586536,0.55,1.4,0.9,0.5,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
aad5fec5002f0c244563d9f5b0cbb342cdc5d763eda574ffb1a2caf5399352ef,0.55,1.4,0.9,0.5,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
0d1c33b8c376be8887064020d92b62759a50d251f4509fc4b1ef64cda703bcc1,0.55,1.4,0.9,0.5,0.15,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
a1505c57db25150393fddc8bb6929e032379a9e393049c14bcca160cbb734739,0.55,1.4,0.9,0.5,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
0b0eca0ea04a532fe6a2cbcb130288777239631fdb6ffa035acff7db789d5818,0.55,1.4,0.9,0.5,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
cb5803a0a0fe0810fc1163ffb9dad1a4b7ebcb6d13f7a2764f7345d28fe17b69,0.55,1.4,0.9,0.5,0.3,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
71daf9b2dbb532b16243774f557f96dd7908bb11136eafeee3bce92a854e6af4,0.55,1.4,0.9,0.5,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
86af738757a024df8ac69ab6e31c82eab5f8002cab4398b5a77280f036084a2f,0.55,1.4,0.9,1,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
5a45c75b9ecf9b4ff540d439ea668556ac06404e1c7d2643e44bf22a9e3fe52b,0.55,1.4,0.9,1,0.05,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
8c084a30ad90c50952a26d13531bfc0f3ad77f5a5043a8f2dfd241424666df88,0.55,1.4,0.9,1,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
29526fe61190975978aa1dda5277cecbff414cbddca6d1b5d7ea60bb19c8fd1f,0.55,1.4,0.9,1,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
c3c822638711fcf5385a410d0cdcc0c406da8f69356a66116f3ae7b67e8004e9,0.55,1.4,0.9,1,0.15,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
b4411211ca4585d55ef65bd31d3bb508ed3de07522c95da3a55284961804d05b,0.55,1.4,0.9,1,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
ac6f40deb515c7a4ff6ecfa3eb3f9cc2a2d0f3893a9400256b107b8bb2b88b28,0.55,1.4,0.9,1,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
477f217e04ba026ad69b034f16bff839d632d8cdbb95ec3761fc94bb74f5c185,0.55,1.4,0.9,1,0.3,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
725ba3408948e87eb78f4ad3896f9c735f8301cd5f9baf44393768a13033b92c,0.55,1.4,0.9,1,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
0bae394c15a6e089cf8db73f9035cb1085812cf29b77310dff35c2053b7d134e,0.55,1.4,0.9,2,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.433333,0.966667,"completion:recall=0.4333, contamination=0.9667;contradiction:did not open on fourth alternating write"
500e6b2cbe8cd3c55d0aa025e54b88f0ab08300abcc2a076995226069e53983c,0.55,1.4,0.9,2,0.05,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.433333,0.966667,"completion:recall=0.4333, contamination=0.9667;contradiction:did not open on fourth alternating write"
c69dd49b311a1af9ffeface8dbcfb75656b08a83b7f00641794abf58d1ff9032,0.55,1.4,0.9,2,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.433333,0.966667,"completion:recall=0.4333, contamination=0.9667;contradiction:did not open on fourth alternating write"
598cfcb164b0a240a5e3abc20c01f2735a39aa8f440d715159673ff27a82cc88,0.55,1.4,0.9,2,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.433333,0.966667,"completion:recall=0.4333, contamination=0.9667;contradiction:did not open on fourth alternating write"
bafedfb1c00fa08d8897200d8a1e0650fcd68bf2cc2c97d88736ab4ed7b5aa51,0.55,1.4,0.9,2,0.15,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.433333,0.966667,"completion:recall=0.4333, contamination=0.9667;contradiction:did not open on fourth alternating write"
ff74b16f65c6c2939117edd9dd5ef4d2237b006fa91ffcf658bf9690ec6d1c13,0.55,1.4,0.9,2,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.433333,0.966667,"completion:recall=0.4333, contamination=0.9667;contradiction:did not open on fourth alternating write"
67e99625d002142414c6a1aa3be1fb08b6c941e63158c17eb4808c0927205b13,0.55,1.4,0.9,2,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667;contradiction:did not open on fourth alternating write"
ba7ec7d6ac2dac5d9de2e9fd8a04d83940f7641334209230d772ced2dac8184a,0.55,1.4,0.9,2,0.3,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667;contradiction:did not open on fourth alternating write"
652344645cecddf1cd068db592f8b2caf96ba21c467975e81e9288f01e7b404f,0.55,1.4,0.9,2,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667;contradiction:did not open on fourth alternating write"
acb2776adcc4fc6ab9629c240deda9b17ac146bbd653394426a5ff31d2b13507,0.55,1.4,1.2,0.5,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
6cf448d2755743cbdaac027375d6ddfa74cbbf502ad84e3d47a8998c90d52264,0.55,1.4,1.2,0.5,0.05,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
c4bed10602709ebb272a89bcddae8c90b260c4a310a1cbddf448a50469600903,0.55,1.4,1.2,0.5,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
fbbbae95abc6ec6a451796be2f62d17cdbc307dcd42503c7625d6a038b49edc3,0.55,1.4,1.2,0.5,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
48ddee6dae7cebc006c96a5b6e0dc1e20607a0807cfa1cd23c2735d22dcefc3b,0.55,1.4,1.2,0.5,0.15,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
2bde5643a02d9411ed7b1dcb37a89e7c462710b916fe418046c33e67907afd20,0.55,1.4,1.2,0.5,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
e6467021c09568809d63e80fb1d4f86ec6f726e7c0fa3424b4c66e6db61b846c,0.55,1.4,1.2,0.5,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
725f23bdd73c685cf1dc45aa4318495c21d2bf75ed3e5f1281d21b956115e739,0.55,1.4,1.2,0.5,0.3,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
a1b77f945474f75b26f68e63f13da6b9461899cdb877c2d4b70a200704ccc78d,0.55,1.4,1.2,0.5,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
7d364c93d1b972554157d81142800a8e1a9dc1ea8fa65dc6e52d85800b2dacc3,0.55,1.4,1.2,1,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
d2f4df51644158ad738084691e97f9012cf17366eb4db621c596aea0909e93e3,0.55,1.4,1.2,1,0.05,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
28b400fdf8f32bb429365c72a4c528dc2525cd28701e51ac8f2289057dcb9f71,0.55,1.4,1.2,1,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
af8ca6998288141735898edad208509c9476b6f8ed44353fc6754175517243bd,0.55,1.4,1.2,1,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
2314b3f88ef88b1e74849d75aa87016b8611c3eb6d9fadb53c4eb46e8fc5c76b,0.55,1.4,1.2,1,0.15,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
bac36afefb311d213045abcb7c65f0bd96b55412fb630f66998477b8a9385aef,0.55,1.4,1.2,1,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
d137972e9dcf6488eeef2dc013456778e181b537a7bb4f04909c013234e81a90,0.55,1.4,1.2,1,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
96c26f93049ebddfe5c27792b6fe12e7a2ad6bd874ccb36b0939f474f3a6de79,0.55,1.4,1.2,1,0.3,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
